HP:0000001	{'id': 'HP:0000001', 'label': 'All'}
HP:0500093	{'id': 'HP:0500093', 'label': 'Food allergy'}
HP:0500094	{'id': 'HP:0500094', 'label': 'Latex allergy'}
HP:0012396	{'id': 'HP:0012396', 'label': 'Biliary dyskinesia'}
HP:0012441	{'id': 'HP:0012441', 'label': 'Sphincter of Oddi dyskinesia'}
HP:0012442	{'id': 'HP:0012442', 'label': 'Gallbladder dyskinesia'}
HP:0012399	{'id': 'HP:0012399', 'label': 'Pressure ulcer'}
HP:0012544	{'id': 'HP:0012544', 'label': 'Elevated aldolase level'}
HP:0012545	{'id': 'HP:0012545', 'label': 'Reduced aldolase level'}
HP:0012401	{'id': 'HP:0012401', 'label': 'Abnormal urine alpha-ketoglutarate concentration'}
HP:0012402	{'id': 'HP:0012402', 'label': 'Increased urine alpha-ketoglutarate concentration'}
HP:0012403	{'id': 'HP:0012403', 'label': 'Decreased urine alpha-ketoglutarate concentration'}
HP:0012404	{'id': 'HP:0012404', 'label': 'Abnormal urine citrate concentration'}
HP:0012405	{'id': 'HP:0012405', 'label': 'Hypocitraturia'}
HP:0012406	{'id': 'HP:0012406', 'label': 'Hypercitraturia'}
HP:0012407	{'id': 'HP:0012407', 'label': 'Scissor gait'}
HP:0012412	{'id': 'HP:0012412', 'label': 'Premature adrenarche'}
HP:0500164	{'id': 'HP:0500164', 'label': 'Abnormal blood carbon dioxide level'}
HP:0500165	{'id': 'HP:0500165', 'label': 'Abnormal blood oxygen level'}
HP:0012416	{'id': 'HP:0012416', 'label': 'Hypercapnia'}
HP:0012417	{'id': 'HP:0012417', 'label': 'Hypocapnia'}
HP:0012418	{'id': 'HP:0012418', 'label': 'Hypoxemia'}
HP:0030874	{'id': 'HP:0030874', 'label': 'Oxygen desaturation on exertion'}
HP:0033367	{'id': 'HP:0033367', 'label': 'Orthodeoxia'}
HP:0012419	{'id': 'HP:0012419', 'label': 'Hyperoxemia'}
HP:0012421	{'id': 'HP:0012421', 'label': 'Congenital absence of foreskin'}
HP:0012423	{'id': 'HP:0012423', 'label': 'Colonic inertia'}
HP:0012430	{'id': 'HP:0012430', 'label': 'Cerebral white matter hypoplasia'}
HP:0200017	{'id': 'HP:0200017', 'label': 'Cerebral white matter agenesis'}
HP:0012434	{'id': 'HP:0012434', 'label': 'Delayed social development'}
HP:0012760	{'id': 'HP:0012760', 'label': 'Impaired social reciprocity'}
HP:0100025	{'id': 'HP:0100025', 'label': 'Overfriendliness'}
HP:0100962	{'id': 'HP:0100962', 'label': 'Shyness'}
HP:0012435	{'id': 'HP:0012435', 'label': 'Ventral shortening of foreskin'}
HP:0030154	{'id': 'HP:0030154', 'label': 'Gallbladder perforation'}
HP:0030170	{'id': 'HP:0030170', 'label': 'Cystic artery pseudoaneurysm'}
HP:0032023	{'id': 'HP:0032023', 'label': 'Eosinophilic gallbladder infiltration'}
HP:0100575	{'id': 'HP:0100575', 'label': 'Neoplasm of the gallbladder'}
HP:0100762	{'id': 'HP:0100762', 'label': 'Hemobilia'}
HP:0025154	{'id': 'HP:0025154', 'label': 'Portosystemic collateral veins'}
HP:0030151	{'id': 'HP:0030151', 'label': 'Cholangitis'}
HP:0030986	{'id': 'HP:0030986', 'label': 'Biliary epithelial hyperplasia'}
HP:0100889	{'id': 'HP:0100889', 'label': 'Abnormality of the ductus choledochus'}
HP:0012675	{'id': 'HP:0012675', 'label': 'Iron accumulation in brain'}
HP:0012676	{'id': 'HP:0012676', 'label': 'Copper accumulation in brain'}
HP:0012681	{'id': 'HP:0012681', 'label': 'Abnormality of pineal morphology'}
HP:0100547	{'id': 'HP:0100547', 'label': 'Abnormality of forebrain morphology'}
HP:0012447	{'id': 'HP:0012447', 'label': 'Abnormal myelination'}
HP:0012448	{'id': 'HP:0012448', 'label': 'Delayed myelination'}
HP:0012449	{'id': 'HP:0012449', 'label': 'Sacroiliac joint synovitis'}
HP:0012457	{'id': 'HP:0012457', 'label': 'Medial calcification of medium-sized arteries'}
HP:0012458	{'id': 'HP:0012458', 'label': 'Medial calcification of small arteries'}
HP:0012463	{'id': 'HP:0012463', 'label': 'Elevated transferrin saturation'}
HP:0012464	{'id': 'HP:0012464', 'label': 'Decreased transferrin saturation'}
HP:0012465	{'id': 'HP:0012465', 'label': 'Elevated hepatic iron concentration'}
HP:0012473	{'id': 'HP:0012473', 'label': 'Tongue atrophy'}
HP:0012476	{'id': 'HP:0012476', 'label': 'Decreased specific pneumococcal antibody level'}
HP:0032140	{'id': 'HP:0032140', 'label': 'Decreased specific antibody response to vaccination'}
HP:0410292	{'id': 'HP:0410292', 'label': 'Abnormal isohemagglutinin level'}
HP:0410308	{'id': 'HP:0410308', 'label': 'Decreased specific antibody response to infection'}
HP:0012480	{'id': 'HP:0012480', 'label': 'Abnormal cerebral vein morphology'}
HP:0012481	{'id': 'HP:0012481', 'label': 'Cerebral venous angioma'}
HP:0030713	{'id': 'HP:0030713', 'label': 'Vein of Galen aneurysmal malformation'}
HP:0012482	{'id': 'HP:0012482', 'label': 'Frontal venous angioma'}
HP:0012525	{'id': 'HP:0012525', 'label': 'Abnormal alpha granule distribution'}
HP:0012527	{'id': 'HP:0012527', 'label': 'Abnormal alpha granule content'}
HP:0012528	{'id': 'HP:0012528', 'label': 'Abnormal number of alpha granules'}
HP:0012529	{'id': 'HP:0012529', 'label': 'Abnormal dense granule content'}
HP:0012530	{'id': 'HP:0012530', 'label': 'Abnormal number of dense granules'}
HP:0030401	{'id': 'HP:0030401', 'label': 'Abnormal platelet dense granule ATP/ADP ratio'}
HP:0033264	{'id': 'HP:0033264', 'label': 'Enlarged platelet dense granules'}
HP:0012487	{'id': 'HP:0012487', 'label': 'Cerebellopontine angle arachnoid cyst'}
HP:0012488	{'id': 'HP:0012488', 'label': 'Intraventricular arachnoid cyst'}
HP:0012489	{'id': 'HP:0012489', 'label': 'Suprasellar arachnoid cyst'}
HP:0012493	{'id': 'HP:0012493', 'label': 'Middle cerebral artery stenosis'}
HP:0012494	{'id': 'HP:0012494', 'label': 'Anterior cerebral artery stenosis'}
HP:0012495	{'id': 'HP:0012495', 'label': 'Posterior cerebral artery stenosis'}
HP:0012500	{'id': 'HP:0012500', 'label': 'Verrucous papule'}
HP:0012504	{'id': 'HP:0012504', 'label': 'Abnormal size of pituitary gland'}
HP:0031097	{'id': 'HP:0031097', 'label': 'Abnormal thyroid-stimulating hormone level'}
HP:0040278	{'id': 'HP:0040278', 'label': 'Prolactinoma'}
HP:0012505	{'id': 'HP:0012505', 'label': 'Enlarged pituitary gland'}
HP:0012506	{'id': 'HP:0012506', 'label': 'Small pituitary gland'}
HP:0410279	{'id': 'HP:0410279', 'label': 'Atrophic pituitary gland'}
HP:0500086	{'id': 'HP:0500086', 'label': 'Optic nerve gray crescent'}
HP:0500087	{'id': 'HP:0500087', 'label': 'Peripapillary atrophy'}
HP:0030835	{'id': 'HP:0030835', 'label': 'Elbow pain'}
HP:0030836	{'id': 'HP:0030836', 'label': 'Wrist pain'}
HP:0046505	{'id': 'HP:0046505', 'label': 'Hand pain'}
HP:0025238	{'id': 'HP:0025238', 'label': 'Foot pain'}
HP:0030839	{'id': 'HP:0030839', 'label': 'Knee pain'}
HP:0030840	{'id': 'HP:0030840', 'label': 'Ankle pain'}
HP:0030841	{'id': 'HP:0030841', 'label': 'Toe pain'}
HP:0031772	{'id': 'HP:0031772', 'label': 'Abnormal posterior circulating artery morphology'}
HP:0012519	{'id': 'HP:0012519', 'label': 'Hypoplastic posterior communicating artery'}
HP:0012520	{'id': 'HP:0012520', 'label': 'Perivascular spaces'}
HP:0012522	{'id': 'HP:0012522', 'label': 'Spider hemangioma'}
HP:0012523	{'id': 'HP:0012523', 'label': 'Oral aversion'}
HP:0012526	{'id': 'HP:0012526', 'label': 'Absence of alpha granules'}
HP:0033536	{'id': 'HP:0033536', 'label': 'Reduced platelet alpha granules'}
HP:0033263	{'id': 'HP:0033263', 'label': 'Absent platelet dense granules'}
HP:0033535	{'id': 'HP:0033535', 'label': 'Reduced platelet dense granules'}
HP:0012531	{'id': 'HP:0012531', 'label': 'Pain'}
HP:0012532	{'id': 'HP:0012532', 'label': 'Chronic pain'}
HP:0012533	{'id': 'HP:0012533', 'label': 'Allodynia'}
HP:0030157	{'id': 'HP:0030157', 'label': 'Flank pain'}
HP:0030834	{'id': 'HP:0030834', 'label': 'Shoulder pain'}
HP:0030838	{'id': 'HP:0030838', 'label': 'Hip pain'}
HP:0030943	{'id': 'HP:0030943', 'label': 'Vulvodynia'}
HP:0031520	{'id': 'HP:0031520', 'label': 'Groin pain'}
HP:0032147	{'id': 'HP:0032147', 'label': 'Erythromelalgia'}
HP:0032148	{'id': 'HP:0032148', 'label': 'Episodic pain'}
HP:0032171	{'id': 'HP:0032171', 'label': 'Bladder pain'}
HP:0032510	{'id': 'HP:0032510', 'label': 'Tendon pain'}
HP:0033050	{'id': 'HP:0033050', 'label': 'Pharyngalgia'}
HP:0033345	{'id': 'HP:0033345', 'label': 'Neuralgia'}
HP:0040264	{'id': 'HP:0040264', 'label': 'Jaw pain'}
HP:0046506	{'id': 'HP:0046506', 'label': 'Pain in head and neck region'}
HP:0100749	{'id': 'HP:0100749', 'label': 'Chest pain'}
HP:0410019	{'id': 'HP:0410019', 'label': 'Epigastric pain'}
HP:0500005	{'id': 'HP:0500005', 'label': 'Anal pain'}
HP:0012535	{'id': 'HP:0012535', 'label': 'Abnormal synaptic transmission'}
HP:0030191	{'id': 'HP:0030191', 'label': 'Abnormal peripheral nervous system synaptic transmission'}
HP:0030069	{'id': 'HP:0030069', 'label': 'Primary central nervous system lymphoma'}
HP:0030080	{'id': 'HP:0030080', 'label': 'Burkitt lymphoma'}
HP:0012540	{'id': 'HP:0012540', 'label': 'Axillary epidermoid cyst'}
HP:0012543	{'id': 'HP:0012543', 'label': 'Hemosiderinuria'}
HP:0031931	{'id': 'HP:0031931', 'label': 'Ocular flutter'}
HP:0041042	{'id': 'HP:0041042', 'label': 'Absent neutrophil lactoferrin'}
HP:0012556	{'id': 'HP:0012556', 'label': 'Hyperbeta-alaninemia'}
HP:0012558	{'id': 'HP:0012558', 'label': 'Abnormal T3/T4 ratio'}
HP:0012559	{'id': 'HP:0012559', 'label': 'Increased T3/T4 ratio'}
HP:0012560	{'id': 'HP:0012560', 'label': 'Decreased T3/T4 ratio'}
HP:0012561	{'id': 'HP:0012561', 'label': 'Unicuspid aortic valve'}
HP:0012568	{'id': 'HP:0012568', 'label': 'Lower eyelid edema'}
HP:0012570	{'id': 'HP:0012570', 'label': 'Synovial sarcoma'}
HP:0012574	{'id': 'HP:0012574', 'label': 'Mesangial hypercellularity'}
HP:0012576	{'id': 'HP:0012576', 'label': 'Glomerular C3 deposition'}
HP:0012577	{'id': 'HP:0012577', 'label': 'Thin glomerular basement membrane'}
HP:0012586	{'id': 'HP:0012586', 'label': 'Bilateral renal atrophy'}
HP:0012598	{'id': 'HP:0012598', 'label': 'Abnormal urine potassium concentration'}
HP:0012599	{'id': 'HP:0012599', 'label': 'Abnormal urine phosphate concentration'}
HP:0012600	{'id': 'HP:0012600', 'label': 'Abnormal urine chloride concentration'}
HP:0012603	{'id': 'HP:0012603', 'label': 'Abnormal urine sodium concentration'}
HP:0012607	{'id': 'HP:0012607', 'label': 'Abnormal urine magnesium concentration'}
HP:0012592	{'id': 'HP:0012592', 'label': 'Albuminuria'}
HP:0012594	{'id': 'HP:0012594', 'label': 'Moderate albuminuria'}
HP:0033065	{'id': 'HP:0033065', 'label': 'Mild albuminuria'}
HP:0033066	{'id': 'HP:0033066', 'label': 'Severe albuminuria'}
HP:0012601	{'id': 'HP:0012601', 'label': 'Hypochloriduria'}
HP:0012602	{'id': 'HP:0012602', 'label': 'Renal chloride wasting'}
HP:0012604	{'id': 'HP:0012604', 'label': 'Hyponatriuria'}
HP:0012605	{'id': 'HP:0012605', 'label': 'Hypernatriuria'}
HP:0012606	{'id': 'HP:0012606', 'label': 'Renal sodium wasting'}
HP:0012608	{'id': 'HP:0012608', 'label': 'Hypermagnesiuria'}
HP:0012609	{'id': 'HP:0012609', 'label': 'Hypomagnesiuria'}
HP:0012610	{'id': 'HP:0012610', 'label': 'Abnormality of urinary uric acid concentration'}
HP:0012611	{'id': 'HP:0012611', 'label': 'Increased urinary urate'}
HP:0012612	{'id': 'HP:0012612', 'label': 'Abnormal urinary sulfate concentration'}
HP:0012613	{'id': 'HP:0012613', 'label': 'Increased urinary sulfate'}
HP:0012615	{'id': 'HP:0012615', 'label': 'Cylindruria'}
HP:0032211	{'id': 'HP:0032211', 'label': 'Increased urinary epithelial cell count'}
HP:0032568	{'id': 'HP:0032568', 'label': 'Urinary mulberry cells'}
HP:0032958	{'id': 'HP:0032958', 'label': 'Urinary oval fat bodies'}
HP:0031197	{'id': 'HP:0031197', 'label': 'Cellular urinary casts'}
HP:0031199	{'id': 'HP:0031199', 'label': 'Acellular urinary casts'}
HP:0031204	{'id': 'HP:0031204', 'label': 'Bacterial cell casts'}
HP:0012616	{'id': 'HP:0012616', 'label': 'Leukocyte cylindruria'}
HP:0012617	{'id': 'HP:0012617', 'label': 'Erythrocyte cylindruria'}
HP:0012621	{'id': 'HP:0012621', 'label': 'Persistent cloaca'}
HP:0012623	{'id': 'HP:0012623', 'label': 'Stage 1 chronic kidney disease'}
HP:0012624	{'id': 'HP:0012624', 'label': 'Stage 2 chronic kidney disease'}
HP:0012625	{'id': 'HP:0012625', 'label': 'Stage 3 chronic kidney disease'}
HP:0012626	{'id': 'HP:0012626', 'label': 'Stage 4 chronic kidney disease'}
HP:0012631	{'id': 'HP:0012631', 'label': 'Pigment deposition in the trabecular meshwork'}
HP:0012633	{'id': 'HP:0012633', 'label': 'Asymmetry of intraocular pressure'}
HP:0032547	{'id': 'HP:0032547', 'label': 'Low intraocular pressure'}
HP:0020165	{'id': 'HP:0020165', 'label': 'Branch retinal vein occlusion'}
HP:0020166	{'id': 'HP:0020166', 'label': 'Central retinal vein occlusion'}
HP:0020167	{'id': 'HP:0020167', 'label': 'Hemiretinal vein occlusion'}
HP:0012640	{'id': 'HP:0012640', 'label': 'Abnormality of intracranial pressure'}
HP:0012688	{'id': 'HP:0012688', 'label': 'Abnormality of pineal physiology'}
HP:0012759	{'id': 'HP:0012759', 'label': 'Neurodevelopmental abnormality'}
HP:0031910	{'id': 'HP:0031910', 'label': 'Abnormal cranial nerve physiology'}
HP:0032504	"{'id': 'HP:0032504', 'label': ""Lhermitte's sign""}"
HP:0100022	{'id': 'HP:0100022', 'label': 'Abnormality of movement'}
HP:0410263	{'id': 'HP:0410263', 'label': 'Brain imaging abnormality'}
HP:0012757	{'id': 'HP:0012757', 'label': 'Abnormal neuron morphology'}
HP:0012641	{'id': 'HP:0012641', 'label': 'Decreased intracranial pressure'}
HP:0012643	{'id': 'HP:0012643', 'label': 'Foveal hypopigmentation'}
HP:0500088	{'id': 'HP:0500088', 'label': 'Foveal depigmentation'}
HP:0012645	{'id': 'HP:0012645', 'label': 'Enlarged peripheral nerve'}
HP:0012648	{'id': 'HP:0012648', 'label': 'Decreased inflammatory response'}
HP:0012649	{'id': 'HP:0012649', 'label': 'Increased inflammatory response'}
HP:0033428	{'id': 'HP:0033428', 'label': 'Systemic autoinflammation'}
HP:0033429	{'id': 'HP:0033429', 'label': 'Neuroinflammation'}
HP:0045073	{'id': 'HP:0045073', 'label': 'Serositis'}
HP:0100537	{'id': 'HP:0100537', 'label': 'Fasciitis'}
HP:0100577	{'id': 'HP:0100577', 'label': 'Urinary bladder inflammation'}
HP:0032406	{'id': 'HP:0032406', 'label': 'Unilateral perisylvian polymicrogyria'}
HP:0032407	{'id': 'HP:0032407', 'label': 'Bilateral perisylvian polymicrogyria'}
HP:0012654	{'id': 'HP:0012654', 'label': 'Abnormal CSF dopamine level'}
HP:0012655	{'id': 'HP:0012655', 'label': 'Elevated CSF dopamine level'}
HP:0012656	{'id': 'HP:0012656', 'label': 'Reduced CSF dopamine level'}
HP:0012657	{'id': 'HP:0012657', 'label': 'Abnormal brain positron emission tomography'}
HP:0012658	{'id': 'HP:0012658', 'label': 'Abnormal brain FDG positron emission tomography'}
HP:0012659	{'id': 'HP:0012659', 'label': 'Prefrontal hypometabolism in FDG PET'}
HP:0012660	{'id': 'HP:0012660', 'label': 'Thalamic hypometabolism in FDG PET'}
HP:0012661	{'id': 'HP:0012661', 'label': 'Hypothalamic hypometabolism in FDG PET'}
HP:0012662	{'id': 'HP:0012662', 'label': 'Parietal hypometabolism in FDG PET'}
HP:0012663	{'id': 'HP:0012663', 'label': 'Mildly reduced ejection fraction'}
HP:0012665	{'id': 'HP:0012665', 'label': 'Moderately reduced ejection fraction'}
HP:0012666	{'id': 'HP:0012666', 'label': 'Severely reduced ejection fraction'}
HP:0012678	{'id': 'HP:0012678', 'label': 'Iron accumulation in substantia nigra'}
HP:0012682	{'id': 'HP:0012682', 'label': 'Pineal gland calcification'}
HP:0012683	{'id': 'HP:0012683', 'label': 'Pineal cyst'}
HP:0012684	{'id': 'HP:0012684', 'label': 'Abnormal pineal volume'}
HP:0012685	{'id': 'HP:0012685', 'label': 'Decreased pineal volume'}
HP:0012686	{'id': 'HP:0012686', 'label': 'Increased pineal volume'}
HP:0012689	{'id': 'HP:0012689', 'label': 'Abnormal pineal melatonin secretion'}
HP:0012690	{'id': 'HP:0012690', 'label': 'T2 hypointense thalamus'}
HP:0012691	{'id': 'HP:0012691', 'label': 'Focal T2 hypointense thalamic lesion'}
HP:0012692	{'id': 'HP:0012692', 'label': 'Focal T2 hyperintense thalamic lesion'}
HP:0012694	{'id': 'HP:0012694', 'label': 'Enlarged thalamic volume'}
HP:0012695	{'id': 'HP:0012695', 'label': 'Decreased thalamic volume'}
HP:0012700	{'id': 'HP:0012700', 'label': 'Abnormal large intestine physiology'}
HP:0012701	{'id': 'HP:0012701', 'label': 'Bowel urgency'}
HP:0012702	{'id': 'HP:0012702', 'label': 'Tenesmus'}
HP:0012704	{'id': 'HP:0012704', 'label': 'Widened subarachnoid space'}
HP:0032327	{'id': 'HP:0032327', 'label': 'Interhemispheric cyst'}
HP:0100953	{'id': 'HP:0100953', 'label': 'Enlarged interhemispheric fissure'}
HP:0012765	{'id': 'HP:0012765', 'label': 'Widened cerebellar subarachnoid space'}
HP:0012766	{'id': 'HP:0012766', 'label': 'Widened cerebral subarachnoid space'}
HP:0012705	{'id': 'HP:0012705', 'label': 'Abnormal metabolic brain imaging by MRS'}
HP:0012709	{'id': 'HP:0012709', 'label': 'Abnormal brain choline/creatine ratio by MRS'}
HP:0025045	{'id': 'HP:0025045', 'label': 'Abnormal brain lactate level by MRS'}
HP:0025047	{'id': 'HP:0025047', 'label': 'Abnormal brain choline level by MRS'}
HP:0025049	{'id': 'HP:0025049', 'label': 'Abnormal brain creatine level by MRS'}
HP:0025052	{'id': 'HP:0025052', 'label': 'Abnormal brain N-acetyl aspartate level by MRS'}
HP:0025460	{'id': 'HP:0025460', 'label': 'High myoinositol in brain by MRS'}
HP:0030980	{'id': 'HP:0030980', 'label': 'Reduced brain glutamine level by MRS'}
HP:0031161	{'id': 'HP:0031161', 'label': 'Reduced brain glutamate level by MRS'}
HP:0500021	{'id': 'HP:0500021', 'label': 'Reduced brain gamma-aminobutyric acid level by MRS'}
HP:0012706	{'id': 'HP:0012706', 'label': 'Elevated brain choline level by MRS'}
HP:0012707	{'id': 'HP:0012707', 'label': 'Elevated brain lactate level by MRS'}
HP:0012708	{'id': 'HP:0012708', 'label': 'Reduced brain N-acetyl aspartate level by MRS'}
HP:0012711	{'id': 'HP:0012711', 'label': 'Delayed ossification of vertebral epiphysis'}
HP:0012732	{'id': 'HP:0012732', 'label': 'Anorectal anomaly'}
HP:0032064	{'id': 'HP:0032064', 'label': 'Gastrointestinal eosinophilia'}
HP:0025270	{'id': 'HP:0025270', 'label': 'Abnormality of esophagus physiology'}
HP:0030895	{'id': 'HP:0030895', 'label': 'Abnormal gastrointestinal motility'}
HP:0032043	{'id': 'HP:0032043', 'label': 'Odynophagia'}
HP:0032166	{'id': 'HP:0032166', 'label': 'Unusual gastrointestinal infection'}
HP:0032448	{'id': 'HP:0032448', 'label': 'Achlorhydria'}
HP:0012722	{'id': 'HP:0012722', 'label': 'Heart block'}
HP:0012724	{'id': 'HP:0012724', 'label': 'Upper eyelid edema'}
HP:0033254	{'id': 'HP:0033254', 'label': 'Anorectal stricture'}
HP:0020073	{'id': 'HP:0020073', 'label': 'Hypopigmented macule'}
HP:0025475	{'id': 'HP:0025475', 'label': 'Erythematous macule'}
HP:0031245	{'id': 'HP:0031245', 'label': 'Productive cough'}
HP:0031246	{'id': 'HP:0031246', 'label': 'Nonproductive cough'}
HP:0031247	{'id': 'HP:0031247', 'label': 'Whooping cough'}
HP:0033121	{'id': 'HP:0033121', 'label': 'Barking cough'}
HP:0033362	{'id': 'HP:0033362', 'label': 'Recurrent coughing spasms'}
HP:0031021	{'id': 'HP:0031021', 'label': 'Squamous Papilloma'}
HP:0200043	{'id': 'HP:0200043', 'label': 'Verrucae'}
HP:0012745	{'id': 'HP:0012745', 'label': 'Short palpebral fissure'}
HP:0012748	{'id': 'HP:0012748', 'label': 'Focal T2 hyperintense brainstem lesion'}
HP:0012749	{'id': 'HP:0012749', 'label': 'Focal T2 hypointense brainstem lesion'}
HP:0012750	{'id': 'HP:0012750', 'label': 'T2 hypointense brainstem'}
HP:0012752	{'id': 'HP:0012752', 'label': 'Focal T2 hypointense basal ganglia lesion'}
HP:0012753	{'id': 'HP:0012753', 'label': 'T2 hypointense basal ganglia'}
HP:0500032	{'id': 'HP:0500032', 'label': 'Abnormal neuron branching'}
HP:0012758	{'id': 'HP:0012758', 'label': 'Neurodevelopmental delay'}
HP:0012767	{'id': 'HP:0012767', 'label': 'Abnormal placental size'}
HP:0032548	{'id': 'HP:0032548', 'label': 'Increased placental thickness'}
HP:0012770	{'id': 'HP:0012770', 'label': 'Reduced arm span'}
HP:0012771	{'id': 'HP:0012771', 'label': 'Increased arm span'}
HP:0012773	{'id': 'HP:0012773', 'label': 'Reduced upper to lower segment ratio'}
HP:0012774	{'id': 'HP:0012774', 'label': 'Increased upper to lower segment ratio'}
HP:0012782	{'id': 'HP:0012782', 'label': 'Perilobar nephrogenic rest'}
HP:0012783	{'id': 'HP:0012783', 'label': 'Intralobar nephrogenic rest'}
HP:0012788	{'id': 'HP:0012788', 'label': 'Reticulate pigmentation of oral mucosa'}
HP:0012796	{'id': 'HP:0012796', 'label': 'Increased cup-to-disc ratio'}
HP:0031973	{'id': 'HP:0031973', 'label': 'Increased vertical cup-to-disc ratio'}
HP:0012797	{'id': 'HP:0012797', 'label': 'Lymphatic vessel neoplasm'}
HP:0012798	{'id': 'HP:0012798', 'label': 'Pulmonary lymphangiomyomatosis'}
HP:0012809	{'id': 'HP:0012809', 'label': 'Narrow nasal base'}
HP:0012810	{'id': 'HP:0012810', 'label': 'Wide nasal base'}
HP:0012816	{'id': 'HP:0012816', 'label': 'Right ventricular noncompaction cardiomyopathy'}
HP:0012818	{'id': 'HP:0012818', 'label': 'Biventricular noncompaction cardiomyopathy'}
HP:0012824	{'id': 'HP:0012824', 'label': 'Severity'}
HP:0012830	{'id': 'HP:0012830', 'label': 'Position'}
HP:0025204	{'id': 'HP:0025204', 'label': 'Triggered by'}
HP:0025254	{'id': 'HP:0025254', 'label': 'Ameliorated by'}
HP:0025280	{'id': 'HP:0025280', 'label': 'Pain characteristic'}
HP:0025285	{'id': 'HP:0025285', 'label': 'Aggravated by'}
HP:0031375	{'id': 'HP:0031375', 'label': 'Refractory'}
HP:0031797	{'id': 'HP:0031797', 'label': 'Clinical course'}
HP:0045088	{'id': 'HP:0045088', 'label': 'Clinical relevance'}
HP:0410401	{'id': 'HP:0410401', 'label': 'Worse in evening'}
HP:0012825	{'id': 'HP:0012825', 'label': 'Mild'}
HP:0012826	{'id': 'HP:0012826', 'label': 'Moderate'}
HP:0012827	{'id': 'HP:0012827', 'label': 'Borderline'}
HP:0012828	{'id': 'HP:0012828', 'label': 'Severe'}
HP:0012829	{'id': 'HP:0012829', 'label': 'Profound'}
HP:0012831	{'id': 'HP:0012831', 'label': 'Laterality'}
HP:0012836	{'id': 'HP:0012836', 'label': 'Spatial pattern'}
HP:0012832	{'id': 'HP:0012832', 'label': 'Bilateral'}
HP:0012833	{'id': 'HP:0012833', 'label': 'Unilateral'}
HP:0012834	{'id': 'HP:0012834', 'label': 'Right'}
HP:0012835	{'id': 'HP:0012835', 'label': 'Left'}
HP:0012837	{'id': 'HP:0012837', 'label': 'Generalized'}
HP:0012838	{'id': 'HP:0012838', 'label': 'Localized'}
HP:0012839	{'id': 'HP:0012839', 'label': 'Distal'}
HP:0012840	{'id': 'HP:0012840', 'label': 'Proximal'}
HP:0020034	{'id': 'HP:0020034', 'label': 'Diffuse'}
HP:0025275	{'id': 'HP:0025275', 'label': 'Lateral'}
HP:0025287	{'id': 'HP:0025287', 'label': 'Axial'}
HP:0025290	{'id': 'HP:0025290', 'label': 'Upper-body predominance'}
HP:0025291	{'id': 'HP:0025291', 'label': 'Lower-body predominance'}
HP:0025292	{'id': 'HP:0025292', 'label': 'Acral'}
HP:0025293	{'id': 'HP:0025293', 'label': 'Distributed along Blaschko lines'}
HP:0025294	{'id': 'HP:0025294', 'label': 'Dermatomal'}
HP:0025295	{'id': 'HP:0025295', 'label': 'Herpetiform'}
HP:0025296	{'id': 'HP:0025296', 'label': 'Morbilliform'}
HP:0030645	{'id': 'HP:0030645', 'label': 'Central'}
HP:0030646	{'id': 'HP:0030646', 'label': 'Peripheral'}
HP:0030647	{'id': 'HP:0030647', 'label': 'Paracentral'}
HP:0030648	{'id': 'HP:0030648', 'label': 'Midperipheral'}
HP:0030649	{'id': 'HP:0030649', 'label': 'Pericentral'}
HP:0030650	{'id': 'HP:0030650', 'label': 'Focal'}
HP:0030651	{'id': 'HP:0030651', 'label': 'Multifocal'}
HP:0031450	{'id': 'HP:0031450', 'label': 'Polycyclic'}
HP:0032535	{'id': 'HP:0032535', 'label': 'Cervical (neck)'}
HP:0032539	{'id': 'HP:0032539', 'label': 'Joint extensor surface localization'}
HP:0032540	{'id': 'HP:0032540', 'label': 'Joint flexor surface localization'}
HP:0032544	{'id': 'HP:0032544', 'label': 'Predominant small joint localization'}
HP:0012843	{'id': 'HP:0012843', 'label': 'Hair follicle neoplasm'}
HP:0030410	{'id': 'HP:0030410', 'label': 'Sebaceous gland carcinoma'}
HP:0030434	{'id': 'HP:0030434', 'label': 'Pilomatrixoma'}
HP:0031024	{'id': 'HP:0031024', 'label': 'Cylindroma'}
HP:0031405	{'id': 'HP:0031405', 'label': 'Poroma'}
HP:0031454	{'id': 'HP:0031454', 'label': 'Apocrine hidrocystoma'}
HP:0031548	{'id': 'HP:0031548', 'label': 'Follicular infundibulum tumor'}
HP:0032228	{'id': 'HP:0032228', 'label': 'Trichodiscoma'}
HP:0012844	{'id': 'HP:0012844', 'label': 'Trichilemmoma'}
HP:0025367	{'id': 'HP:0025367', 'label': 'Trichoepithelioma'}
HP:0012845	{'id': 'HP:0012845', 'label': 'Single trichilemmoma'}
HP:0012846	{'id': 'HP:0012846', 'label': 'Multiple trichilemmomata'}
HP:0012847	{'id': 'HP:0012847', 'label': 'Epilepsia partialis continua'}
HP:0012857	{'id': 'HP:0012857', 'label': 'Increased scrotal rugation'}
HP:0012858	{'id': 'HP:0012858', 'label': 'Decreased scrotal rugation'}
HP:0012863	{'id': 'HP:0012863', 'label': 'Abnormal male germ cell morphology'}
HP:0012864	{'id': 'HP:0012864', 'label': 'Abnormal sperm morphology'}
HP:0012865	{'id': 'HP:0012865', 'label': 'Abnormal sperm head morphology'}
